location,bhk,total_sqft,bath,price
Settat,2,1199,1,711127
Settat,6,3497,3,1671151
Settat,2,1189,2,812452
Settat,6,3025,4,1411039
Settat,3,1448,2,716717
Settat,6,2883,3,1291299
Settat,4,2244,3,1090583
Settat,6,3449,3,1698543
Settat,6,2955,3,1269185
Settat,4,1612,3,946054
Settat,4,2378,2,1009216
Settat,6,2902,4,1418407
Settat,2,1053,1,645530
Settat,2,1188,2,908053
Settat,3,2102,3,924301
Settat,3,2347,2,1036463
Settat,2,943,2,631841
Settat,5,3394,4,1728176
Settat,6,2914,3,1298247
Settat,4,1344,1,914898
Settat,6,3261,4,1471032
Settat,4,1825,3,1072373
Settat,6,3234,4,1642954
Settat,4,1689,3,722001
Settat,6,3447,3,1513640
Settat,6,3335,4,1637763
Settat,6,2924,4,1286047
Settat,5,3329,3,1404988
Settat,6,2844,4,1433956
Settat,5,2600,3,1135936
Settat,3,1400,1,920875
Settat,6,3282,3,1743593
Settat,5,2410,3,1311789
Settat,6,2477,4,1182049
Settat,3,1803,3,1060399
Settat,4,1948,2,1138559
Settat,4,2229,2,1170947
Settat,6,3415,3,1449330
Settat,5,3404,3,1815791
Settat,6,3157,3,1560461
Settat,3,1839,3,1091192
Settat,5,2587,4,1175420
Settat,5,3444,3,1545189
Settat,4,1880,2,1052111
Settat,5,2650,4,1346275
Settat,3,1979,3,1003632
Settat,5,2600,3,1330398
Settat,5,3350,3,1873792
Settat,6,2779,3,1274341
Settat,6,3360,3,1431474
Settat,6,3001,4,1537013
Settat,1,1118,2,777841
Settat,3,1983,2,954139
Settat,6,3124,3,1736098
Settat,5,2588,3,1148724
Settat,1,1048,1,407046
Settat,5,3301,3,1706761
Settat,6,3289,3,1853432
Settat,3,2029,2,1037965
Settat,5,2674,3,1177616
Settat,2,1281,1,824585
Settat,3,1691,2,938915
Settat,5,2772,3,1168956
Settat,4,2009,2,932349
Settat,5,2878,4,1379025
Settat,5,3168,3,1891437
Settat,2,856,2,466440
Settat,3,1487,2,884248
Settat,4,2201,2,1067376
Settat,3,1815,2,991695
Settat,5,3410,4,1707549
Settat,3,2091,3,1133435
Berrched,6,2486,3,1173176
Berrched,5,2411,3,1402580
Berrched,1,1237,1,728596
Berrched,5,3184,3,1656282
Berrched,4,1788,2,882306
Berrched,4,2011,3,1097659
Berrched,3,1955,3,1006539
Berrched,2,1266,2,741705
Berrched,1,1137,1,734036
Berrched,5,2417,4,1197710
Berrched,5,2620,3,1239892
Berrched,3,1381,2,852541
Berrched,5,2881,4,1400503
Berrched,6,2438,4,1192896
Berrched,1,1240,2,682271
Berrched,3,2262,2,1152463
Berrched,3,2183,2,1160425
Berrched,3,1709,3,859692
Berrched,4,1582,3,722003
Berrched,5,2580,3,1244207
Berrched,4,1946,3,1179723
Berrched,6,2792,4,1229058
Berrched,4,1468,1,923042
Berrched,4,1945,2,1163524
Berrched,5,3140,3,1517737
Berrched,6,3075,3,1566174
Berrched,5,2629,4,1315337
Berrched,2,1066,2,547770
Berrched,4,2224,2,995176
Berrched,4,1319,1,921888
Berrched,1,836,1,557189
Berrched,1,1150,1,747910
Berrched,3,1632,3,934124
Berrched,6,2477,4,1339953
Berrched,5,3444,3,1562583
Berrched,2,807,2,641852
Berrched,1,1057,1,424960
Berrched,6,2682,3,1283173
Berrched,6,2863,4,1321970
Azilal,3,1633,2,759610
Azilal,3,2075,3,1192437
Marrakech,5,3357,3,1409705
Marrakech,6,3454,3,1768444
Marrakech,6,2536,4,1252208
Marrakech,4,2286,3,961432
Marrakech,2,926,2,504787
Marrakech,4,1661,3,816489
Marrakech,3,1590,2,758146
Marrakech,6,3191,3,1441128
Marrakech,3,2225,2,1116324
Marrakech,2,984,2,630780
Marrakech,4,2194,3,1029215
Marrakech,5,3441,4,1822233
Marrakech,4,1876,3,1170335
Marrakech,5,2442,3,1346100
Marrakech,3,1992,3,1189802
Marrakech,1,772,1,662305
Marrakech,6,3170,3,1842907
Marrakech,5,3477,4,1514300
Marrakech,2,1106,2,895947
Marrakech,3,1537,3,776718
Marrakech,5,3266,4,1554221
Marrakech,4,2208,3,1131709
Marrakech,3,2316,2,1039521
Marrakech,4,2075,3,1055660
Marrakech,5,3061,4,1711144
Marrakech,5,3253,4,1647309
Marrakech,5,2892,3,1407213
Marrakech,1,1280,2,914781
Marrakech,5,3156,4,1654044
Marrakech,5,3167,3,1491671
Marrakech,6,2809,4,1153847
Marrakech,6,2701,3,1133736
Marrakech,6,2510,4,1300181
Marrakech,6,3471,3,1514984
Marrakech,5,2421,3,1376980
Marrakech,5,3478,3,1616868
Marrakech,6,3326,4,1653563
Marrakech,3,1594,2,941923
Marrakech,1,1288,2,807912
Marrakech,4,1798,3,928301
Marrakech,6,3030,4,1458596
Marrakech,2,1156,1,874122
Marrakech,5,3009,3,1456836
Marrakech,4,1885,2,1121373
Marrakech,6,2457,3,1396272
Marrakech,3,1877,2,1070789
Marrakech,4,1584,3,736929
Marrakech,5,3120,3,1433406
Marrakech,3,1633,2,778170
Marrakech,6,3486,3,1702817
Marrakech,5,3066,3,1553360
Marrakech,6,3199,3,1802024
Marrakech,2,789,1,464161
Marrakech,5,3445,3,1773219
Marrakech,6,3237,3,1740317
Marrakech,5,2739,3,1315313
Marrakech,5,2612,3,1240355
Marrakech,4,1326,2,824696
Marrakech,6,2549,4,1426116
Marrakech,6,3156,3,1673717
Marrakech,4,2325,3,1063909
Marrakech,6,3142,4,1655101
Marrakech,3,2283,3,1042857
Marrakech,1,1101,2,767273
Marrakech,6,2717,4,1218185
Marrakech,6,3002,4,1574039
Marrakech,3,2391,3,997273
Marrakech,5,3201,4,1595310
Marrakech,3,2323,2,1022890
Marrakech,1,1160,1,754324
Marrakech,5,3441,3,1556805
Marrakech,5,2728,3,1334664
Marrakech,4,1707,3,776548
Marrakech,3,2067,2,1067216
Marrakech,5,2756,4,1298772
Marrakech,5,2913,3,1232336
Marrakech,3,1813,2,1199476
Marrakech,5,3241,3,1746544
Marrakech,5,3307,3,1407436
Marrakech,5,2607,3,1304801
Marrakech,6,2722,3,1214447
Marrakech,3,1462,1,791381
Marrakech,3,1791,3,948228
Marrakech,6,3429,4,1737887
Marrakech,6,2516,4,1381755
Marrakech,1,886,2,563950
Marrakech,1,890,1,423271
Marrakech,5,3495,4,1656658
Marrakech,2,1074,2,457327
Marrakech,6,2402,3,1189100
Marrakech,1,857,2,584694
Marrakech,5,3477,4,1833726
Marrakech,1,1233,2,797054
Marrakech,2,765,1,657276
Marrakech,3,1903,2,991271
Marrakech,5,2668,3,1381085
Marrakech,4,2239,2,984667
Marrakech,5,3110,4,1622520
Marrakech,6,2539,4,1211207
Tanger,5,2550,4,1373650
Tanger,4,1581,3,766073
Tanger,1,1054,1,528999
Tanger,6,3402,4,1589245
Tanger,3,1428,1,787033
Tanger,1,1207,2,732262
Tanger,5,3280,3,1423821
Tanger,3,1807,3,1175668
Tanger,3,1699,3,892479
Tanger,1,1065,1,473053
Tanger,5,2692,3,1227368
Tanger,1,1274,1,798199
Tanger,1,806,1,581129
Tanger,2,828,1,694176
Tanger,4,2172,3,1059483
Tanger,3,1984,2,959216
Tanger,5,2604,3,1396567
Tanger,3,1820,2,1020365
Tanger,3,1920,2,921400
Tanger,4,1508,2,937313
Tanger,4,1515,2,688735
Tanger,5,2669,3,1201534
Tanger,6,2985,3,1312084
Tanger,3,1923,2,1142878
Tanger,3,1659,3,718807
Tanger,5,3442,4,1629779
Tanger,1,842,1,503590
Tanger,5,2712,3,1146008
Tanger,4,1900,2,1120858
Tanger,3,1551,2,818365
Tanger,3,1925,2,1197196
Tanger,1,800,2,632800
Tanger,3,1741,3,887332
Tanger,5,2965,3,1203242
Tanger,3,1429,1,725818
Tanger,6,3120,4,1898320
Tanger,2,775,1,514902
Tanger,3,1497,1,869365
Tanger,2,779,1,560051
Tanger,6,3306,3,1807475
Tanger,4,2233,2,981919
Tanger,4,1666,3,818928
Tanger,6,2857,4,1177369
Tanger,3,1436,2,865162
Tanger,2,1240,2,683671
Tanger,6,3414,3,1760117
Tanger,2,1204,2,740288
Tanger,3,1576,3,870782
Tanger,2,896,1,502908
Tanger,5,3081,4,1854823
Tanger,4,2032,2,1155047
Tanger,2,893,2,576587
Tanger,6,2681,4,1100242
Tanger,4,1887,3,976868
Tanger,1,959,1,490685
Tanger,5,2906,3,1331957
Tanger,4,2138,3,923214
Tanger,5,2932,4,1424257
Tanger,4,1742,3,855168
Tanger,5,3251,3,1808721
Tanger,4,2114,3,1131981
Tanger,5,2629,4,1362144
Tanger,4,2305,3,1033273
Tanger,1,1157,2,851173
Tanger,2,1229,2,727828
Tanger,5,3367,4,1566348
Tanger,6,2641,3,1214978
Tanger,6,3265,4,1868829
Tanger,6,2625,4,1155781
Tanger,3,1677,2,772102
Tanger,5,2688,4,1410336
Tanger,4,2285,3,1133755
Tanger,1,1217,1,788358
Tanger,2,1030,2,592470
Tanger,4,1699,3,835696
Tanger,3,1661,2,815763
Tanger,3,1894,2,1196622
Tanger,5,2928,3,1364951
Tanger,6,2411,3,1178455
Tanger,1,773,1,533171
Tanger,1,891,1,426396
Tanger,5,3070,3,1428016
Tanger,3,1793,3,786851
Tanger,4,2057,3,1125962
Tanger,6,2413,4,1424097
Tanger,3,2103,3,935204
Tanger,6,3228,4,1820706
Tanger,6,3497,3,1413131
Tanger,3,2124,2,1171447
Tanger,3,2393,2,1192200
Tanger,2,868,2,634477
Tanger,4,1926,2,1101149
Tanger,4,1982,2,1149398
Tanger,2,1145,1,771013
Tanger,4,1403,2,889951
Tanger,5,2701,4,1248073
Tanger,5,2832,4,1190177
Tanger,5,2640,4,1225101
Tanger,3,1713,2,836067
Tanger,6,3451,4,1830821
Kentitra,6,2768,3,1196215
Kentitra,3,2028,3,1116002
Kentitra,1,1169,1,797731
Kentitra,5,3272,3,1834879
Kentitra,3,1499,2,824698
Kentitra,1,1172,1,789901
Kentitra,2,873,2,430957
Kentitra,2,777,2,452993
Kentitra,6,3407,4,1667251
Kentitra,1,1083,2,550176
Kentitra,4,1976,2,1158083
Kentitra,6,3485,4,1810956
Kentitra,6,2733,3,1154071
Kentitra,2,959,1,692076
Kentitra,4,1888,3,1146303
Kentitra,6,2493,4,1317131
Kentitra,3,2214,2,1170875
Kentitra,4,1869,2,995613
Kentitra,3,1825,2,1152354
Kentitra,2,1131,1,926402
Kentitra,4,2218,2,1027240
Kentitra,6,2412,4,1219940
Kentitra,1,1297,2,894988
Kentitra,4,1807,3,947930
Kentitra,4,1518,3,736075
Kentitra,6,2982,3,1375834
Kentitra,2,1029,1,512488
Kentitra,5,3435,3,1699223
Kentitra,6,2491,4,1279706
Kentitra,4,1938,3,1190176
Kentitra,5,2498,3,1334335
Kentitra,4,1511,3,846251
Kentitra,1,1191,1,943178
Kentitra,4,1560,2,912815
Kentitra,3,1916,2,1169893
Kentitra,3,1574,2,784606
Kentitra,4,1386,1,819853
Kentitra,1,1054,1,574722
Kentitra,6,2620,3,1293710
Kentitra,6,2547,3,1174160
Kentitra,6,3321,3,1607639
Kentitra,2,1203,2,697374
Kentitra,6,2456,4,1260221
Kentitra,6,2902,4,1270775
Kentitra,1,1265,1,849529
Kentitra,2,1009,2,621184
Kentitra,4,2376,3,981047
Kentitra,3,1672,2,912550
Kentitra,5,3221,4,1778755
Kentitra,1,1006,1,551709
Kentitra,2,752,1,561200
Kentitra,6,3366,4,1437450
Kentitra,1,1180,2,730256
Kentitra,4,1618,3,886841
Kentitra,6,3095,4,1877652
Kentitra,6,2543,3,1372723
Kentitra,5,2672,3,1127898
Kentitra,4,2082,3,1091114
Kentitra,3,2242,3,1001548
Kentitra,3,2319,2,1030710
Kentitra,4,1823,3,1027349
Kentitra,1,1161,2,927037
Kentitra,5,2602,4,1155223
Kentitra,5,3020,3,1414171
Kentitra,4,1708,2,894542
Kentitra,4,1787,3,694257
Kentitra,3,2273,2,1087537
Kentitra,3,2375,3,1086420
Kentitra,2,1120,1,834961
Kentitra,4,2349,2,1146334
Kentitra,5,3307,3,1609439
Kentitra,4,1598,2,854466
Kentitra,4,2106,3,1058122
Kentitra,3,1534,2,802255
Kentitra,1,1266,2,754668
Kentitra,3,2226,3,995964
Kentitra,3,1483,1,821564
Kentitra,6,3195,4,1404754
Kentitra,5,2568,3,1130757
Kentitra,6,2473,3,1330077
Kentitra,5,2984,4,1307755
Kentitra,3,2377,3,990347
Kentitra,5,2461,3,1350211
Kentitra,5,3172,3,1820030
Kentitra,6,2567,3,1338473
Kentitra,6,3250,4,1753183
Kentitra,2,1052,1,414969
Kentitra,3,1572,3,947100
Kentitra,2,934,1,426303
Kentitra,2,818,1,586630
Kentitra,6,2904,4,1181809
Kentitra,5,3410,4,1892873
Kentitra,1,1093,1,548046
Kentitra,6,3384,4,1488997
Kentitra,3,2238,2,1137415
Kentitra,5,3498,3,1522627
Kentitra,6,2864,4,1190376
Kentitra,3,1421,1,770468
Kentitra,2,971,1,674407
Kentitra,2,866,1,626593
Ifran,3,2393,3,1137600
Ifran,3,2384,3,950924
Ifran,1,829,2,555506
Ifran,2,1036,2,622939
Ifran,3,2034,2,1184817
Ifran,3,2154,2,1118335
Ifran,1,1001,1,433911
Ifran,2,1143,1,744368
Ifran,3,1855,3,1199697
Ifran,5,2956,3,1100099
Ifran,1,1214,1,835957
Ifran,4,1303,2,731945
Ifran,5,2512,4,1361317
Ifran,5,2492,3,1398867
Ifran,5,2526,3,1312052
Ifran,6,3329,4,1624399
Ifran,4,2156,3,997007
Ifran,1,1157,2,849742
Ifran,4,1356,2,759916
Ifran,3,1481,2,909931
Ifran,3,2358,2,1061029
Ifran,2,1237,1,720355
Ifran,3,2377,2,1122122
Ifran,5,2905,4,1336311
Ifran,6,3369,4,1831664
Ifran,6,2532,4,1417603
Ifran,5,2972,4,1286564
Ifran,6,2841,3,1299653
Ifran,5,2899,4,1411341
Ifran,4,1900,3,1057107
Ifran,3,1833,2,1097651
Ifran,4,1983,2,1082565
Ifran,6,2941,3,1417202
Ifran,5,2421,3,1384719
Ifran,5,3017,4,1830095
Ifran,6,3431,4,1810689
Ifran,1,1233,1,771560
Ifran,6,2823,4,1286266
Ifran,4,1641,2,946935
Ifran,5,2777,3,1284268
Ifran,3,1990,3,1155971
Ifran,4,2132,2,1190278
Ifran,6,2539,4,1289735
Ifran,5,2923,4,1242266
Ifran,2,1257,1,856986
Ifran,2,1187,2,760388
Ifran,3,1706,3,873393
Ifran,4,2187,3,1016169
Ifran,2,1180,2,882683
Ifran,5,2608,4,1294879
Safi,6,3057,3,1461755
Safi,4,2301,2,1136524
Safi,5,2480,3,1434561
Safi,5,2915,4,1289354
Safi,6,3356,4,1851052
Safi,1,785,1,424847
Safi,1,966,1,614630
Safi,1,1275,2,844422
Safi,6,2513,3,1219440
Safi,4,1836,3,990069
Safi,5,3065,4,1551742
Safi,6,2894,4,1392197
Safi,3,1899,2,1157233
Safi,3,1369,2,780519
Safi,3,1976,3,989122
Safi,4,2202,3,1009205
Safi,5,3036,3,1712949
Safi,5,3131,3,1675743
Safi,3,1905,3,1094665
Safi,6,3138,4,1466047
Safi,3,1442,1,745962
Safi,5,2523,3,1388185
Safi,4,1919,3,1068837
Safi,3,2307,2,1082389
Safi,4,1582,3,909089
Safi,3,1571,3,911419
Safi,6,2656,3,1421827
Safi,5,2430,3,1384440
Safi,3,1657,2,797378
Safi,2,890,1,555221
Safi,4,1607,3,930308
Safi,5,3496,4,1606296
Safi,3,1354,2,884169
Safi,6,2429,4,1338208
Safi,6,2926,3,1364906
Safi,4,2328,2,1089746
Safi,5,3115,4,1863669
Safi,5,3479,4,1627199
Safi,3,1976,2,1019462
Safi,6,2923,4,1269884
Safi,3,2369,2,1191004
Safi,5,2797,3,1278316
Safi,3,2181,3,1100021
Safi,5,3460,4,1815328
Safi,6,3162,3,1429024
Safi,5,2685,3,1126153
Safi,3,1610,3,765987
Safi,6,2504,4,1316998
Safi,4,1629,3,719731
Safi,3,1970,3,1078106
Berrched,3,1991,3,1122428
Berrched,6,3240,3,1832329
Berrched,2,1167,1,942582
Berrched,4,1547,3,804453
Berrched,2,1053,1,459039
Berrched,2,765,2,435995
Berrched,4,1777,2,893000
Berrched,6,2654,3,1301530
Berrched,5,3336,4,1891066
Berrched,1,981,1,460310
Berrched,6,2789,3,1260922
Berrched,4,2151,2,923503
Berrched,5,3058,4,1861451
Berrched,6,2740,3,1205356
Berrched,3,1744,3,788781
Berrched,6,3075,4,1766617
Berrched,2,1032,1,601225
Berrched,3,2257,3,1013980
Berrched,5,2920,4,1337281
Berrched,6,2861,3,1365934
Berrched,6,2777,3,1206244
Berrched,6,2430,4,1296531
Berrched,5,2956,4,1277883
Berrched,3,1553,2,851338
Berrched,3,1587,3,684860
Berrched,6,2523,4,1187984
Berrched,6,3475,3,1480839
Berrched,4,2143,3,965759
Berrched,5,2682,4,1163374
Berrched,4,2133,3,1044124
Berrched,6,3412,4,1427096
Berrched,5,2841,3,1434971
Berrched,5,2961,4,1134131
Berrched,5,2662,3,1112708
Berrched,3,1491,1,941840
Berrched,4,2160,3,959199
Berrched,2,876,1,659617
Berrched,3,1919,2,1138145
Berrched,5,3260,3,1896173
Berrched,6,3155,3,1488826
Berrched,5,2818,3,1236021
Berrched,6,2618,3,1368581
Berrched,3,1879,3,1106235
Berrched,3,1843,3,1084494
Berrched,6,3116,3,1773859
Berrched,5,3099,4,1687229
Berrched,4,2092,2,1097133
Berrched,3,2056,2,927286
Berrched,1,1049,2,484267
Berrched,6,3423,3,1520110
Berrched,5,2730,3,1277140
Berrched,5,2413,4,1258364
Berrched,6,3066,4,1460032
Berrched,1,1202,1,935303
Berrched,6,2881,4,1279514
Berrched,3,2067,3,957006
Berrched,1,1131,1,808539
Berrched,4,1757,3,714703
Berrched,5,2497,3,1368640
Casablanca,4,1429,1,752147
Casablanca,6,3181,4,1666361
Casablanca,4,1501,,801096
Casablanca,5,3056,4,1870826
Casablanca,2,1103,2,891627
Casablanca,4,1879,3,1018131
Casablanca,5,2858,4,1399717
Casablanca,4,2079,2,937572
Casablanca,4,1340,1,915009
Casablanca,5,2523,4,1419871
Casablanca,6,3375,3,1537705
Casablanca,5,2911,3,1322749
Casablanca,5,2621,3,1234105
Casablanca,3,2305,2,1066272
Casablanca,1,1261,2,929329
Casablanca,4,2243,3,928712
Casablanca,5,2744,3,1140256
Casablanca,6,2491,3,1357759
Casablanca,1,1204,1,795612
Casablanca,3,1531,2,746052
Casablanca,3,1817,2,1085828
Casablanca,4,2236,2,948083
Casablanca,4,2095,2,1133458
Casablanca,4,1816,2,1198276
Casablanca,6,3067,4,1590238
Casablanca,1,1091,2,464038
Casablanca,4,1639,3,908561
Casablanca,4,1578,3,908970
Casablanca,4,2062,3,1077784
Casablanca,3,1884,2,1069762
Casablanca,5,2422,3,1326910
Casablanca,3,1931,3,1187673
Casablanca,5,3424,4,1508686
Casablanca,4,2123,2,1100232
Casablanca,6,3493,3,1863052
Casablanca,5,2498,4,1207830
Casablanca,2,850,2,540684
Casablanca,3,1539,3,691140
Casablanca,6,3203,3,1848112
Casablanca,3,2234,3,1103365
Casablanca,6,3215,3,1474964
Casablanca,5,2637,4,1219413
Casablanca,4,2085,3,1089674
Casablanca,3,2020,2,921681
Casablanca,6,2745,3,1427026
Casablanca,4,2262,3,1101759
Casablanca,3,2160,3,1161687
Casablanca,2,1222,2,797762
Casablanca,6,3463,4,1493878
Casablanca,3,2265,2,1172780
Casablanca,6,3121,3,1885030
Casablanca,4,1583,3,754999
Casablanca,2,1084,1,411505
Casablanca,6,2899,4,1275288
Casablanca,3,1664,3,703519
Casablanca,5,2929,4,1325253
Casablanca,6,2794,3,1121755
Casablanca,3,1846,2,1049540
Casablanca,2,788,1,532277
Casablanca,5,3094,3,1753164
Casablanca,2,772,1,543845
Casablanca,4,2284,2,1005485
Casablanca,5,3332,4,1478091
Casablanca,6,2960,4,1301257
Casablanca,3,2317,3,1031378
Casablanca,6,3077,4,1653775
Casablanca,3,1478,1,685959
Casablanca,3,1343,2,702975
Casablanca,2,853,1,602326
Casablanca,3,1590,2,780671
Casablanca,5,2645,3,1132471
Casablanca,4,1663,3,887296
Casablanca,4,1444,1,941773
Casablanca,2,1112,2,750895
Casablanca,5,3233,4,1565368
Casablanca,4,2376,3,924417
Casablanca,2,1156,1,823448
Casablanca,3,1386,1,704270
Casablanca,1,826,1,562605
Casablanca,4,2182,2,988029
Casablanca,6,3123,4,1607727
Casablanca,4,1375,1,830138
Casablanca,6,3308,3,1497629
Casablanca,5,3231,3,1549398
Casablanca,3,1349,1,921078
Casablanca,3,1947,3,984307
Casablanca,4,1710,2,795252
Casablanca,3,1672,2,788107
Casablanca,2,1163,2,939077
Casablanca,4,1492,1,913213
Casablanca,6,2773,3,1115857
Casablanca,3,1962,3,978937
Casablanca,1,1193,1,888288
Casablanca,4,1397,2,906704
Casablanca,5,2612,4,1414399
Casablanca,6,2421,4,1179727
Casablanca,6,3075,3,1764450
Casablanca,4,1751,2,758545
Casablanca,5,2540,3,1297840
Casablanca,3,1892,3,948872
Casablanca,6,2520,4,1291864
Casablanca,6,3444,3,1459938
Casablanca,5,3448,4,1543529
Casablanca,3,2291,3,1178300
Casablanca,6,2884,4,1174788
Casablanca,2,1154,2,784275
Casablanca,4,1671,2,742285
Casablanca,1,912,2,425923
Casablanca,2,881,1,598895
Casablanca,5,3014,4,1881608
Casablanca,4,1786,2,912177
Casablanca,4,1527,3,851248
Casablanca,2,1225,2,891514
Casablanca,5,3320,4,1805483
Casablanca,4,1918,3,1057747
Tetouan,3,2201,3,968786
Tetouan,4,1316,2,866253
Tetouan,3,2322,2,978424
Tetouan,3,2251,2,1098043
Tetouan,4,1846,3,1135046
Tetouan,2,1249,1,860908
Tetouan,5,3316,4,1543313
Tetouan,5,3052,4,1551437
Tetouan,2,1106,1,852780
Tetouan,6,2631,4,1373229
Tetouan,5,3081,4,1457758
Tetouan,5,2415,4,1286143
Tetouan,3,1558,2,896967
Tetouan,5,3023,4,1444175
Tetouan,3,1815,3,986699
Tetouan,3,1925,3,952127
Tetouan,5,2669,4,1205752
Tetouan,4,2231,3,1132836
Tetouan,6,2442,4,1130008
Tetouan,6,3417,4,1574245
Tetouan,1,993,1,513837
Tetouan,2,1232,2,842874
Tetouan,4,2260,2,1044559
Tetouan,4,1716,3,893839
Tetouan,4,2234,3,1106437
Tetouan,5,2446,3,1231175
Tetouan,3,1714,2,682488
Tetouan,5,3064,3,1470708
Tetouan,4,1595,3,795855
Tetouan,3,2136,2,1094677
Tetouan,6,2697,4,1441273
Tetouan,5,3235,4,1451442
Tetouan,3,2251,2,1132327
Tetouan,1,1170,2,731423
Tetouan,2,1001,1,422998
Tetouan,3,2149,3,1176652
Tetouan,4,1809,2,1127254
Tetouan,3,2253,2,1103494
Tetouan,4,1727,3,741303
Tetouan,6,2431,4,1416318
Tetouan,3,1965,3,1174820
Tetouan,6,3449,4,1864978
Tetouan,5,2504,3,1163387
Tetouan,5,2828,3,1385753
Tetouan,5,3060,3,1539469
Tetouan,6,2424,4,1265907
Oujda,5,3133,4,1887309
Oujda,6,2885,4,1238207
Oujda,5,2786,4,1420561
Oujda,3,2226,2,967991
Oujda,5,2592,4,1183375
Oujda,5,2735,4,1374546
Oujda,1,1247,2,841585
Oujda,6,3087,3,1404256
Oujda,1,986,2,402900
Oujda,5,3299,3,1524451
Oujda,1,1125,1,697217
Oujda,4,1711,2,910730
Oujda,3,1353,1,737284
Oujda,5,2900,3,1329309
Oujda,4,1974,2,1121666
Oujda,6,3325,3,1470372
Oujda,2,823,2,647805
Oujda,3,2028,2,961972
Oujda,2,851,2,454660
Oujda,4,2194,3,1159868
Oujda,5,2930,3,1157481
Oujda,2,1091,2,628308
Oujda,6,3038,3,1536752
Oujda,4,1481,1,764862
Oujda,5,3280,4,1804538
Oujda,6,3034,3,1401188
Oujda,5,2454,4,1266937
Oujda,2,789,1,628905
Oujda,5,2510,4,1414295
Oujda,3,1444,2,815120
Oujda,3,1996,2,1122233
Oujda,4,1627,2,749745
Oujda,2,887,1,566503
Oujda,5,3069,3,1865561
Oujda,4,1860,2,924781
Oujda,3,2319,3,1053258
Oujda,3,2173,3,930158
Oujda,6,3292,3,1422952
Oujda,6,2600,4,1321405
Oujda,3,1621,3,734516
Oujda,2,1202,2,764124
Oujda,5,3322,3,1792468
Oujda,3,2065,3,934472
Oujda,1,916,2,686950
Oujda,3,1495,2,754009
Oujda,2,1286,2,753617
Oujda,5,2943,4,1177544
Oujda,3,2204,2,1083693
Oujda,5,2652,3,1181278
Oujda,2,815,1,439640
Oujda,1,846,2,432412
Oujda,3,1449,2,795704
Oujda,5,3449,4,1854026
Oujda,3,2298,3,1179248
Oujda,3,1343,2,691557
Oujda,3,1352,1,740624
Oujda,4,1323,1,883602
Oujda,3,2154,2,1103097
Oujda,1,1300,2,831770
Oujda,4,1728,2,892121
Oujda,6,3110,3,1694085
Mohammadia,4,2097,2,1132075
Mohammadia,6,3463,4,1540321
Mohammadia,5,2972,4,1242847
Mohammadia,4,2279,3,1108040
Mohammadia,4,2337,3,1013609
Mohammadia,5,3263,4,1795343
Mohammadia,1,1273,1,834000
Mohammadia,3,1404,1,807585
Mohammadia,1,1062,2,549630
Mohammadia,6,2743,4,1159159
Mohammadia,2,1280,2,747433
Mohammadia,6,2452,3,1152625
Mohammadia,1,926,2,573185
Mohammadia,3,1585,3,864898
Mohammadia,2,954,2,565363
Mohammadia,1,1225,2,706888
Mohammadia,2,957,2,623163
Mohammadia,5,2760,3,1419390
Mohammadia,5,3376,3,1504360
Mohammadia,4,1992,3,983207
Mohammadia,5,3490,3,1874734
Mohammadia,3,1947,2,962735
Mohammadia,3,1914,2,1029718
Mohammadia,5,3323,3,1413697
Mohammadia,5,3447,3,1874668
Mohammadia,3,1887,2,1024624
Mohammadia,2,772,2,418049
Mohammadia,3,2315,3,1175056
Mohammadia,1,830,2,677155
Mohammadia,4,2045,3,1093685
Mohammadia,1,1165,1,849700
Mohammadia,6,2452,4,1421730
Mohammadia,5,3348,3,1514519
Mohammadia,4,2241,3,1143113
Mohammadia,6,3146,4,1665466
Mohammadia,4,1876,3,1119236
Mohammadia,1,970,1,401253
Mohammadia,3,1857,2,1175057
Mohammadia,4,1769,2,859265
Mohammadia,3,1808,2,978037
Mohammadia,4,1871,3,1023629
Mohammadia,6,2481,3,1121531
Mohammadia,6,3116,3,1747263
Mohammadia,4,2101,3,944832
Mohammadia,4,1504,3,905762
Mohammadia,6,2785,3,1184214
Mohammadia,5,2680,4,1220739
Mohammadia,2,881,1,495183
Mohammadia,4,1940,2,1188674
Mohammadia,2,1106,1,848052
Mohammadia,3,1390,1,796593
Mohammadia,5,3255,4,1506464
Mohammadia,6,2693,4,1192573
Mohammadia,4,1745,3,817754
Mohammadia,3,1869,3,1156151
Mohammadia,6,2892,3,1347966
Mohammadia,3,1877,3,939057
Mohammadia,5,2717,4,1188312
Mohammadia,3,2208,2,1066178
Mohammadia,6,3237,3,1428388
Mohammadia,6,3015,4,1811133
Mohammadia,6,3490,4,1696042
Mohammadia,6,2695,3,1304439
Mohammadia,4,1905,3,1140926
Mohammadia,2,1011,1,617335
Mohammadia,1,870,2,512520
Mohammadia,5,2839,3,1242445
Mohammadia,4,2209,3,921981
Mohammadia,3,1684,3,858057
Mohammadia,4,1394,2,793528
Mohammadia,5,2805,4,1417928
Mohammadia,6,2689,3,1173497
Mohammadia,3,1824,3,1041568
Mohammadia,2,782,1,483242
Mohammadia,6,3020,3,1425692
Mohammadia,6,2817,3,1356220
Mohammadia,6,3313,4,1597461
Mohammadia,6,2934,3,1108756
Mohammadia,6,2692,4,1366500
Mohammadia,3,2172,2,1031081
Mohammadia,6,2428,4,1170484
